State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Dry chillies,1000.00,2000.00
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Gram,1000.00,1000.00
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Horse-gram,1000.00,1000.00
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Maize,6000.00,49000.00
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Moong(Green Gram),66000.00,10000.00
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Rice,169000.00,803000.00
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Sesamum,1000.00,
Andhra Pradesh,EAST GODAVARI,2007,Rabi       ,Urad,48000.00,10000.00
Andhra Pradesh,EAST GODAVARI,2007,Whole Year ,Sugarcane,17000.00,1488000.00
Andhra Pradesh,EAST GODAVARI,2007,Whole Year ,Tobacco,7000.00,7000.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Arhar/Tur,721.00,344.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Bajra,823.00,546.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Castor seed,15.00,10.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Cotton(lint),7432.00,14165.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Dry chillies,553.00,2469.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Groundnut,35.00,42.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Horse-gram,41.00,23.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Jowar,658.00,1681.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Maize,1602.00,5154.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Mesta,33.00,262.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Moong(Green Gram),315.00,124.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Niger seed,30.00,13.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Onion,915.00,15376.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Ragi,552.00,503.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Rice,240231.00,716609.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Sesamum,715.00,139.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Small millets,856.00,338.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Soyabean,155.00,212.00
Andhra Pradesh,EAST GODAVARI,2008,Kharif     ,Urad,995.00,361.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Dry chillies,702.00,2478.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Gram,728.00,1267.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Groundnut,451.00,1011.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Horse-gram,552.00,208.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Maize,6581.00,49107.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Moong(Green Gram),43577.00,12027.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Onion,16.00,154.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Ragi,115.00,190.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Rice,169861.00,796648.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Sesamum,969.00,173.00
Andhra Pradesh,EAST GODAVARI,2008,Rabi       ,Urad,31934.00,8526.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Arecanut,20.00,19.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Banana,15363.00,291774.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Cashewnut,33248.00,6982.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Coconut ,50214.00,492936570.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Dry ginger,8.00,25.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Sugarcane,13592.00,1159182.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Sunflower,326.00,330.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Sweet potato,83.00,1129.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Tapioca,16210.00,205202.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Tobacco,8227.00,32814.00
Andhra Pradesh,EAST GODAVARI,2008,Whole Year ,Turmeric,267.00,1835.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Arhar/Tur,707.00,468.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Bajra,375.00,287.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Castor seed,50.00,28.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Cotton(lint),6845.00,19649.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Dry chillies,281.00,1347.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Groundnut,89.00,99.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Horse-gram,128.00,87.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Jowar,510.00,601.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Maize,983.00,3547.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Moong(Green Gram),691.00,123.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Niger seed,71.00,24.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Onion,501.00,8113.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Ragi,708.00,707.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Rice,202153.00,616567.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Sesamum,784.00,195.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Small millets,221.00,105.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Soyabean,28.00,23.00
Andhra Pradesh,EAST GODAVARI,2009,Kharif     ,Urad,4001.00,1180.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Arhar/Tur,766.00,507.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Dry chillies,290.00,1141.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Gram,498.00,818.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Groundnut,479.00,1197.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Horse-gram,167.00,104.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Jowar,34.00,119.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Maize,8005.00,59821.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Moong(Green Gram),21422.00,5441.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Onion,26.00,660.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Ragi,4.00,7.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Rice,104423.00,456537.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Sesamum,1564.00,310.00
Andhra Pradesh,EAST GODAVARI,2009,Rabi       ,Urad,32258.00,1419.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Arecanut,20.00,19.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Banana,16159.00,354092.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Cashewnut,33459.00,9737.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Coconut ,50247.00,527381820.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Coriander,8.00,8.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Sugarcane,10879.00,1017609.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Sunflower,1435.00,1399.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Sweet potato,60.00,771.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Tapioca,10765.00,144412.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Tobacco,8990.00,18802.00
Andhra Pradesh,EAST GODAVARI,2009,Whole Year ,Turmeric,165.00,1029.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Arhar/Tur,689.00,349.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Bajra,159.00,83.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Castor seed,46.00,20.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Cotton(lint),12112.00,21517.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Dry chillies,285.00,945.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Groundnut,66.00,82.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Jowar,273.00,395.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Maize,469.00,1399.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Moong(Green Gram),293.00,73.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Niger seed,1.00,
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Onion,759.00,15073.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Ragi,81.00,82.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Rice,237640.00,457704.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Sesamum,739.00,124.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Small millets,83.00,82.00
Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Urad,1422.00,600.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Arhar/Tur,51.00,26.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Dry chillies,446.00,1841.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Gram,316.00,526.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Groundnut,290.00,635.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Horse-gram,139.00,57.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Maize,7463.00,54704.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Moong(Green Gram),33343.00,3934.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Onion,9.00,118.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Ragi,14.00,20.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Rice,172888.00,849917.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Sesamum,837.00,191.00
Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Urad,21387.00,4470.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Banana,14357.00,392291.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Cashewnut,34581.00,6120.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Sugarcane,13051.00,1086471.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Sunflower,359.00,446.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Sweet potato,49.00,627.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Tapioca,12391.00,82090.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Tobacco,4804.00,11761.00
Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Turmeric,339.00,2070.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Arhar/Tur,295.00,156.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Bajra,94.00,78.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Castor seed,46.00,24.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Cotton(lint),13150.00,19880.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Dry chillies,150.00,570.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Groundnut,47.00,66.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Jowar,183.00,393.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Maize,468.00,1727.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Mesta,32.00,
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Moong(Green Gram),401.00,234.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Niger seed,1.00,
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Onion,808.00,11645.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,other oilseeds,7595.00,130102.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Ragi,190.00,135.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Rice,197445.00,589741.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Sesamum,110.00,25.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Small millets,255.00,157.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Soyabean,50.00,81.00
Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Urad,3330.00,1668.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Arhar/Tur,27.00,14.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Bajra,6.00,5.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Cowpea(Lobia),98.00,78.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Dry chillies,180.00,784.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Gram,92.00,139.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Groundnut,227.00,544.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Horse-gram,45.00,19.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Maize,8067.00,54017.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Moong(Green Gram),33158.00,13031.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Onion,38.00,973.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,other oilseeds,88.00,1858.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Rice,139649.00,587084.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Sesamum,688.00,149.00
Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Urad,27849.00,2674.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Arecanut,20.00,8.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Banana,13620.00,302514.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Cashewnut,33233.00,6329.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Coconut ,50741.00,719961050.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Sugarcane,12618.00,1069560.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Sunflower,344.00,365.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Sweet potato,35.00,450.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Tapioca,12439.00,124228.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Tobacco,4538.00,12728.00
Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Turmeric,296.00,2222.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Arecanut,22.00,62.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Arhar/Tur,321.00,253.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Bajra,85.00,101.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Brinjal,1751.00,19678.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Cabbage,22.00,579.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Cashewnut,31533.00,6559.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Castor seed,46.00,47.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Cotton(lint),16845.00,32501.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Dry chillies,89.00,368.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Groundnut,36.00,59.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Jowar,156.00,414.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Lemon,1011.00,7437.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Maize,495.00,1938.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Mango,15851.00,157496.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Moong(Green Gram),271.00,121.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Onion,547.00,10443.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Papaya,231.00,25164.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Ragi,630.00,668.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Rice,232300.00,355651.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Sapota,328.00,4330.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Sesamum,119.00,28.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Small millets,223.00,133.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Sugarcane,13909.00,1111275.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Sweet potato,9.00,87.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Tapioca,11343.00,208870.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Tobacco,2235.00,5840.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Tomato,433.00,9453.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Turmeric,183.00,1212.00
Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Urad,1298.00,919.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Brinjal,865.00,9721.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Cabbage,31.00,816.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Cowpea(Lobia),197.00,180.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Dry chillies,122.00,487.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Gram,124.00,225.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Groundnut,241.00,586.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Horse-gram,161.00,90.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Jowar,2.00,8.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Maize,9485.00,71659.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Mesta,104.00,897.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Moong(Green Gram),27520.00,12329.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Onion,15.00,330.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Rice,168756.00,746239.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Sesamum,614.00,161.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Sunflower,348.00,337.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Tobacco,2757.00,8757.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Tomato,666.00,6486.00
Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Urad,20768.00,7606.00
Andhra Pradesh,EAST GODAVARI,2012,Whole Year ,Coconut ,49516.00,729965000.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Arecanut,23.00,69.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Arhar/Tur,465.00,447.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Bajra,66.00,78.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Brinjal,1615.00,10528.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cabbage,22.00,413.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cashewnut,30402.00,7753.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Castor seed,45.00,36.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cotton(lint),21781.00,24728.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Cowpea(Lobia),7.00,3.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Dry chillies,189.00,916.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Groundnut,61.00,114.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Horse-gram,5.00,3.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Jowar,192.00,335.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Lemon,810.00,4406.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Maize,513.00,1626.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Mango,15017.00,162814.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Moong(Green Gram),210.00,86.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Onion,595.00,11204.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,other oilseeds,8648.00,281707.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Papaya,271.00,26530.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Ragi,1194.00,1005.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Rice,235159.00,434104.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sapota,302.00,2841.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sesamum,211.00,95.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Small millets,305.00,155.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sugarcane,13857.00,1165341.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Sweet potato,22.00,193.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tapioca,10383.00,191193.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tobacco,1070.00,2805.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Tomato,400.00,7151.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Turmeric,159.00,1059.00
Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Urad,1969.00,1231.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Arhar/Tur,51.00,49.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Brinjal,908.00,5919.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Cabbage,28.00,526.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Cowpea(Lobia),249.00,204.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Dry chillies,103.00,483.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Gram,134.00,258.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Groundnut,127.00,328.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Horse-gram,116.00,53.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Jowar,12.00,55.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Maize,10684.00,92096.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Mesta,52.00,472.00
Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Moong(Green Gram),21453.00,5041.00
